GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
23063	8.80e-01	5.49e-01	0.151	0.598562	0.0905426	2046.52	WAPL	WAPL cohesin release factor
8237	8.80e-01	5.49e-01	0.434	0.598617	0.2599568	492.89	USP11	ubiquitin specific peptidase 11
6339	8.80e-01	5.50e-01	0.477	-0.597417	-0.2847799	378.29	SCNN1D	sodium channel epithelial 1 subunit delta
4953	8.80e-01	5.50e-01	0.423	-0.597757	-0.2526095	875.06	ODC1	ornithine decarboxylase 1
84803	8.80e-01	5.50e-01	0.309	-0.597487	-0.1848142	769.07	GPAT3	glycerol-3-phosphate acyltransferase 3
56624	8.80e-01	5.50e-01	0.416	0.598245	0.2488068	55.63	ASAH2	N-acylsphingosine amidohydrolase 2
219790	8.80e-01	5.50e-01	0.605	0.597649	0.3613205	19.76	RTKN2	rhotekin 2
1937	8.80e-01	5.50e-01	0.208	-0.597775	-0.124528	8319.09	EEF1G	eukaryotic translation elongation factor 1 gamma
196513	8.80e-01	5.50e-01	0.312	-0.598069	-0.1866721	133.74	DCP1B	decapping mRNA 1B
107984751	8.80e-01	5.50e-01	0.557	-0.597441	-0.3327267	10.27	LOC107984751	
55731	8.80e-01	5.50e-01	0.165	-0.597827	-0.0989346	1130.19	FAM222B	family with sequence similarity 222 member B
811	8.80e-01	5.50e-01	0.301	0.597651	0.1799528	19777.94	CALR	calreticulin
29761	8.80e-01	5.50e-01	0.261	0.597979	0.1561906	1047.94	USP25	ubiquitin specific peptidase 25
375133	8.80e-01	5.50e-01	0.221	0.597433	0.1318504	558.39	PI4KAP2	phosphatidylinositol 4-kinase alpha pseudogene 2
5462	8.80e-01	5.50e-01	1.009	-0.59706	-0.6024843	12.67	POU5F1B	POU class 5 homeobox 1B
8459	8.80e-01	5.51e-01	0.29	-0.597003	-0.1731777	458.97	TPST2	tyrosylprotein sulfotransferase 2
4722	8.80e-01	5.51e-01	0.35	0.596705	0.2090502	986.31	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
728233	8.80e-01	5.51e-01	0.485	0.596671	0.2891667	282.03	PI4KAP1	phosphatidylinositol 4-kinase alpha pseudogene 1
22927	8.81e-01	5.51e-01	0.355	0.596348	0.2115423	168.56	HABP4	hyaluronan binding protein 4
80152	8.81e-01	5.51e-01	0.238	0.596208	0.142084	595.47	CENPT	centromere protein T
54944	8.81e-01	5.51e-01	0.878	-0.596254	-0.5235283	11.76	LINC01521	long intergenic non-protein coding RNA 1521
4734	8.81e-01	5.51e-01	0.459	0.596107	0.2738614	1343.92	NEDD4	NEDD4 E3 ubiquitin protein ligase
333926	8.81e-01	5.51e-01	0.338	-0.596021	-0.2014318	69.5	PPM1J	protein phosphatase, Mg2+/Mn2+ dependent 1J
23327	8.81e-01	5.51e-01	0.346	0.595671	0.2059775	3943.95	NEDD4L	NEDD4 like E3 ubiquitin protein ligase
92283	8.81e-01	5.51e-01	0.353	-0.59575	-0.2104226	52.76	ZNF461	zinc finger protein 461
5822	8.81e-01	5.51e-01	0.275	-0.595696	-0.1638334	303.28	PWP2	PWP2 small subunit processome component
29097	8.81e-01	5.52e-01	0.179	0.595468	0.1064921	1307.93	CNIH4	cornichon family AMPA receptor auxiliary protein 4
740	8.81e-01	5.52e-01	0.158	-0.59498	-0.09395	1077.42	MRPL49	mitochondrial ribosomal protein L49
653190	8.81e-01	5.52e-01	0.218	0.594869	0.1299416	117.25	ABCC6P1	ATP binding cassette subfamily C member 6 pseudogene 1
151473	8.82e-01	5.52e-01	0.65	-0.594194	-0.3864287	67.66	SLC16A14	solute carrier family 16 member 14
26271	8.82e-01	5.52e-01	0.469	-0.594244	-0.2785557	26.73	FBXO5	F-box protein 5
29883	8.82e-01	5.52e-01	0.229	-0.59417	-0.1358843	640.86	CNOT7	CCR4-NOT transcription complex subunit 7
79797	8.82e-01	5.52e-01	0.193	0.59413	0.1146187	315.45	ZNF408	zinc finger protein 408
79903	8.82e-01	5.52e-01	0.268	0.59424	0.1595505	2097.24	NAA60	N-alpha-acetyltransferase 60, NatF catalytic subunit
91445	8.82e-01	5.52e-01	0.176	0.59427	0.1046629	1112.84	RNF185	ring finger protein 185
26043	8.82e-01	5.53e-01	0.236	-0.59396	-0.1399144	499.77	UBXN7	UBX domain protein 7
114826	8.82e-01	5.53e-01	0.215	-0.593848	-0.1274517	225.35	SMYD4	SET and MYND domain containing 4
23521	8.82e-01	5.53e-01	0.225	-0.593817	-0.1336129	13200.97	RPL13A	ribosomal protein L13a
7151	8.82e-01	5.53e-01	0.592	0.593289	0.3514734	9.21	TOP1P1	DNA topoisomerase I pseudogene 1
4041	8.82e-01	5.53e-01	0.292	-0.593077	-0.1732826	6617.63	LRP5	LDL receptor related protein 5
2230	8.82e-01	5.53e-01	0.407	0.593188	0.2411725	1804.1	FDX1	ferredoxin 1
634	8.82e-01	5.53e-01	0.415	0.593132	0.2464344	12104.43	CEACAM1	CEA cell adhesion molecule 1
6322	8.82e-01	5.53e-01	0.419	0.593051	0.2486118	108.69	SCML1	Scm polycomb group protein like 1
163131	8.82e-01	5.53e-01	0.389	-0.59287	-0.2308567	85.76	ZNF780B	zinc finger protein 780B
7569	8.82e-01	5.53e-01	0.554	-0.592873	-0.3285278	42.61	ZNF182	zinc finger protein 182
11342	8.82e-01	5.54e-01	0.25	0.592473	0.1482349	1017.8	RNF13	ring finger protein 13
55342	8.82e-01	5.54e-01	0.189	-0.592514	-0.1121062	1225.69	STRBP	spermatid perinuclear RNA binding protein
148206	8.82e-01	5.54e-01	0.428	-0.592416	-0.2537931	88.61	ZNF714	zinc finger protein 714
57016	8.83e-01	5.54e-01	0.464	-0.592116	-0.2749917	7564.79	AKR1B10	aldo-keto reductase family 1 member B10
57035	8.83e-01	5.55e-01	0.327	0.590889	0.1933005	880.49	RSRP1	arginine and serine rich protein 1
9406	8.83e-01	5.54e-01	0.27	-0.591379	-0.1594816	760.91	ZRANB2	zinc finger RANBP2-type containing 2
3069	8.83e-01	5.55e-01	0.157	0.590941	0.0926864	9041.16	HDLBP	high density lipoprotein binding protein
401093	8.83e-01	5.54e-01	0.432	-0.591169	-0.2556629	288.95	MBNL1-AS1	MBNL1 antisense RNA 1
8975	8.83e-01	5.54e-01	0.747	-0.591797	-0.4419238	25.33	USP13	ubiquitin specific peptidase 13
4043	8.83e-01	5.54e-01	0.221	0.591061	0.1307928	3306.28	LRPAP1	LDL receptor related protein associated protein 1
3400	8.83e-01	5.54e-01	0.861	0.591431	0.5092165	33.71	ID4	inhibitor of DNA binding 4
10959	8.83e-01	5.54e-01	0.204	-0.591438	-0.1208043	5149.32	TMED2	transmembrane p24 trafficking protein 2
8906	8.83e-01	5.54e-01	0.191	-0.591611	-0.1131799	1354.9	AP1G2	adaptor related protein complex 1 subunit gamma 2
161753	8.83e-01	5.55e-01	1.041	0.590844	0.6149873	6.47	ODF3L1	outer dense fiber of sperm tails 3 like 1
123688	8.83e-01	5.54e-01	0.364	-0.591089	-0.215269	71.98	HYKK	hydroxylysine kinase
3029	8.83e-01	5.54e-01	0.275	-0.591191	-0.1624133	1022.19	HAGH	hydroxyacylglutathione hydrolase
113179	8.83e-01	5.54e-01	0.507	-0.591709	-0.2997527	650.71	ADAT3	adenosine deaminase tRNA specific 3
28227	8.83e-01	5.55e-01	0.471	-0.590721	-0.2780147	102.53	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta
7584	8.83e-01	5.55e-01	0.346	0.590559	0.2042088	82.57	ZNF35	zinc finger protein 35
55150	8.83e-01	5.55e-01	0.56	0.590345	0.3306815	14.83	C19orf73	chromosome 19 open reading frame 73
55766	8.83e-01	5.55e-01	0.435	0.590025	0.2569399	1182.49	H2AJ	H2A.J histone
19	8.83e-01	5.55e-01	0.534	-0.589934	-0.3150481	224.99	ABCA1	ATP binding cassette subfamily A member 1
101930094	8.83e-01	5.55e-01	0.88	-0.58977	-0.5187847	7.93	RSPH1-DT	RSPH1 divergent transcript
8897	8.83e-01	5.55e-01	0.169	0.589766	0.0994159	1573.4	MTMR3	myotubularin related protein 3
51493	8.83e-01	5.55e-01	0.205	0.589677	0.1206007	3847.14	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase
26224	8.83e-01	5.55e-01	0.312	0.589553	0.1839241	1102.42	FBXL3	F-box and leucine rich repeat protein 3
84541	8.84e-01	5.56e-01	0.461	0.589188	0.2715285	46.3	KBTBD8	kelch repeat and BTB domain containing 8
105374254	8.84e-01	5.56e-01	0.691	0.588845	0.4069116	9.54	LOC105374254	uncharacterized LOC105374254
105374952	8.84e-01	5.56e-01	0.243	0.588921	0.1431092	107.52	NUP153-AS1	NUP153 antisense RNA 1
10844	8.84e-01	5.56e-01	0.142	-0.588884	-0.0835478	1378.92	TUBGCP2	tubulin gamma complex associated protein 2
2175	8.84e-01	5.56e-01	0.241	0.588753	0.1420892	196.39	FANCA	FA complementation group A
6159	8.84e-01	5.56e-01	0.238	0.588645	0.1402861	4912.41	RPL29	ribosomal protein L29
4794	8.84e-01	5.56e-01	0.287	0.588561	0.1686533	1588.77	NFKBIE	NFKB inhibitor epsilon
91689	8.84e-01	5.56e-01	0.315	0.588403	0.185223	521.23	SMDT1	single-pass membrane protein with aspartate rich tail 1
55781	8.84e-01	5.56e-01	0.295	-0.588138	-0.1736075	212.82	RIOK2	RIO kinase 2
58492	8.84e-01	5.56e-01	0.447	-0.588134	-0.2629219	25.82	ZNF77	zinc finger protein 77
1915	8.84e-01	5.57e-01	0.213	0.587256	0.1252599	69264.48	EEF1A1	eukaryotic translation elongation factor 1 alpha 1
85313	8.84e-01	5.57e-01	0.263	-0.587311	-0.1547191	437.12	PPIL4	peptidylprolyl isomerase like 4
202915	8.84e-01	5.57e-01	0.384	-0.587294	-0.2257008	3370.94	TMEM184A	transmembrane protein 184A
85365	8.84e-01	5.57e-01	0.142	-0.587561	-0.0832257	874.28	ALG2	ALG2 alpha-1,3/1,6-mannosyltransferase
23172	8.84e-01	5.57e-01	0.17	0.587734	0.1001954	505.32	ABRAXAS2	abraxas 2, BRISC complex subunit
122525	8.84e-01	5.57e-01	0.34	0.587421	0.1997157	76.4	C14orf28	chromosome 14 open reading frame 28
54866	8.84e-01	5.57e-01	0.307	0.587195	0.1803664	2243.23	PPP1R14D	protein phosphatase 1 regulatory inhibitor subunit 14D
83752	8.84e-01	5.57e-01	0.144	-0.587789	-0.0848997	1915.85	LONP2	lon peptidase 2, peroxisomal
90379	8.84e-01	5.57e-01	0.249	-0.587963	-0.1465447	684.1	DCAF15	DDB1 and CUL4 associated factor 15
56894	8.84e-01	5.57e-01	0.174	0.587917	0.1024442	5355.29	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3
102465493	8.84e-01	5.57e-01	0.546	0.58719	0.3205191	27.08	MIR6821	microRNA 6821
4051	8.84e-01	5.57e-01	0.4	-0.587097	-0.2349451	841.37	CYP4F3	cytochrome P450 family 4 subfamily F member 3
79699	8.84e-01	5.57e-01	0.363	0.586705	0.2127565	1000.63	ZYG11B	zyg-11 family member B, cell cycle regulator
5471	8.84e-01	5.58e-01	0.466	-0.586525	-0.2732709	84.14	PPAT	phosphoribosyl pyrophosphate amidotransferase
6722	8.84e-01	5.58e-01	0.245	0.586522	0.1437912	1984.63	SRF	serum response factor
283440	8.84e-01	5.57e-01	0.452	-0.586772	-0.2649488	23.3	ITFG2-AS1	ITFG2 antisense RNA 1
2012	8.84e-01	5.58e-01	0.68	0.586354	0.3986295	11061.73	EMP1	epithelial membrane protein 1
81693	8.84e-01	5.58e-01	0.548	-0.586504	-0.3214308	7075.64	AMN	amnion associated transmembrane protein
79154	8.84e-01	5.58e-01	0.423	-0.586355	-0.2478815	4185.72	DHRS11	dehydrogenase/reductase 11
92815	8.84e-01	5.58e-01	0.344	-0.585716	-0.2016045	57.7	H2AC25	H2A clustered histone 25
1297	8.84e-01	5.58e-01	0.92	-0.585307	-0.5384096	26.28	COL9A1	collagen type IX alpha 1 chain
57661	8.84e-01	5.58e-01	0.176	-0.585267	-0.1032676	2370.94	PHRF1	PHD and ring finger domains 1
9052	8.84e-01	5.58e-01	0.281	0.58597	0.1644903	57857.05	GPRC5A	G protein-coupled receptor class C group 5 member A
6636	8.84e-01	5.58e-01	0.317	0.585886	0.1854511	218.94	SNRPF	small nuclear ribonucleoprotein polypeptide F
79728	8.84e-01	5.58e-01	0.211	-0.5858	-0.1236292	232.71	PALB2	partner and localizer of BRCA2
23140	8.84e-01	5.58e-01	0.43	0.585225	0.2514077	5747.67	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1
105371824	8.84e-01	5.58e-01	0.578	-0.585474	-0.3386636	16.41	LOC105371824	uncharacterized LOC105371824
79133	8.84e-01	5.58e-01	0.199	0.585541	0.1162563	131.39	NDUFAF5	NADH:ubiquinone oxidoreductase complex assembly factor 5
11158	8.84e-01	5.58e-01	0.301	-0.5856	-0.1761704	212.92	RABL2B	RAB, member of RAS oncogene family like 2B
84953	8.84e-01	5.58e-01	0.498	-0.585134	-0.2911665	544.18	MICALCL	replaced by ID 9645
6001	8.84e-01	5.59e-01	0.546	-0.585025	-0.3194278	48.79	RGS10	regulator of G protein signaling 10
107986160	8.84e-01	5.59e-01	0.352	0.584905	0.2058252	112.69	LOC107986160	uncharacterized LOC107986160
7347	8.85e-01	5.59e-01	0.169	0.58457	0.0990739	357.57	UCHL3	ubiquitin C-terminal hydrolase L3
653437	8.85e-01	5.59e-01	1.454	-0.584455	-0.8496318	336.77	AQP12B	aquaporin 12B
127700	8.85e-01	5.59e-01	0.791	0.583747	0.4620338	23.95	OSCP1	organic solute carrier partner 1
5174	8.85e-01	5.59e-01	0.672	0.583657	0.3922423	631.08	PDZK1	PDZ domain containing 1
9673	8.85e-01	5.59e-01	0.231	-0.583682	-0.1349336	866.8	SLC25A44	solute carrier family 25 member 44
100507436	8.85e-01	5.59e-01	0.235	0.584153	0.1373448	445.3	MICA	MHC class I polypeptide-related sequence A
157570	8.85e-01	5.59e-01	0.398	0.583592	0.2322523	129.62	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
102723878	8.85e-01	5.59e-01	0.612	-0.584251	-0.3578313	10.39	LOC102723878	uncharacterized LOC102723878
5983	8.85e-01	5.60e-01	0.544	-0.583545	-0.3174407	37.88	RFC3	replication factor C subunit 3
28974	8.85e-01	5.59e-01	0.223	-0.583606	-0.1300778	617.28	C19orf53	chromosome 19 open reading frame 53
80095	8.85e-01	5.59e-01	0.247	0.584033	0.1442708	115.2	ZNF606	zinc finger protein 606
266747	8.85e-01	5.59e-01	0.338	0.583949	0.1972838	95.44	RGL4	ral guanine nucleotide dissociation stimulator like 4
4131	8.85e-01	5.60e-01	0.859	0.583015	0.5010446	19.78	MAP1B	microtubule associated protein 1B
51015	8.85e-01	5.60e-01	0.34	0.582784	0.1982537	559.09	ISOC1	isochorismatase domain containing 1
9465	8.85e-01	5.60e-01	0.405	0.582809	0.2361033	68.33	AKAP7	A-kinase anchoring protein 7
641638	8.85e-01	5.60e-01	0.32	-0.583023	-0.1866703	153.9	SNHG6	small nucleolar RNA host gene 6
84268	8.85e-01	5.60e-01	0.292	0.582797	0.1699497	354.44	RPAIN	RPA interacting protein
124565	8.85e-01	5.60e-01	0.236	-0.583138	-0.1379055	4232.69	SLC38A10	solute carrier family 38 member 10
440515	8.85e-01	5.60e-01	0.356	0.583234	0.207341	162.73	ZNF506	zinc finger protein 506
5537	8.85e-01	5.60e-01	0.153	0.582464	0.0890391	1000.73	PPP6C	protein phosphatase 6 catalytic subunit
55258	8.85e-01	5.60e-01	0.458	-0.582212	-0.2666713	364	THNSL2	threonine synthase like 2
56288	8.85e-01	5.60e-01	0.222	0.582213	0.1292863	1211.63	PARD3	par-3 family cell polarity regulator
643669	8.85e-01	5.60e-01	0.332	-0.582109	-0.1934585	184.36	CCER2	coiled-coil glutamate rich protein 2
55553	8.85e-01	5.61e-01	0.48	0.581899	0.2795893	424.11	SOX6	SRY-box transcription factor 6
27101	8.85e-01	5.61e-01	0.224	-0.581571	-0.1304105	672.43	CACYBP	calcyclin binding protein
5859	8.85e-01	5.61e-01	0.168	-0.581692	-0.0979777	2540.89	QARS1	glutaminyl-tRNA synthetase 1
101928421	8.85e-01	5.61e-01	0.537	0.581655	0.3123352	14.6	LOC101928421	uncharacterized LOC101928421
23155	8.86e-01	5.61e-01	0.225	-0.581088	-0.1308053	430.59	CLCC1	chloride channel CLIC like 1
5525	8.86e-01	5.61e-01	0.141	-0.581385	-0.0816865	2239.57	PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha
64080	8.86e-01	5.61e-01	0.356	0.581355	0.2069335	244.89	RBKS	ribokinase
401286	8.86e-01	5.61e-01	0.524	-0.581122	-0.3045242	21.72	LINC02538	long intergenic non-protein coding RNA 2538
57511	8.86e-01	5.61e-01	0.167	-0.581025	-0.0970652	453.91	COG6	component of oligomeric golgi complex 6
2671	8.86e-01	5.61e-01	0.355	-0.581081	-0.206553	1801.49	GFER	growth factor, augmenter of liver regeneration
23028	8.86e-01	5.62e-01	0.286	-0.580105	-0.1660691	649.85	KDM1A	lysine demethylase 1A
113452	8.86e-01	5.62e-01	0.466	0.579645	0.2698392	11615.72	TMEM54	transmembrane protein 54
54680	8.86e-01	5.62e-01	0.337	-0.579975	-0.1956211	187.79	ZNHIT6	zinc finger HIT-type containing 6
10262	8.86e-01	5.62e-01	0.272	-0.579775	-0.1575656	965.28	SF3B4	splicing factor 3b subunit 4
128308	8.86e-01	5.62e-01	0.271	-0.57945	-0.1571394	158.57	MRPL55	mitochondrial ribosomal protein L55
9470	8.86e-01	5.62e-01	0.164	-0.580394	-0.0953827	1669.06	EIF4E2	eukaryotic translation initiation factor 4E family member 2
3139	8.86e-01	5.62e-01	1.273	0.580547	0.7392089	508.29	HLA-L	major histocompatibility complex, class I, L (pseudogene)
441212	8.86e-01	5.62e-01	0.305	0.580451	0.1769398	101.28	RP9P	RP9 pseudogene
1936	8.86e-01	5.61e-01	0.194	0.58072	0.1129134	2371.91	EEF1D	eukaryotic translation elongation factor 1 delta
1559	8.86e-01	5.62e-01	0.813	0.579746	0.4713301	44.16	CYP2C9	cytochrome P450 family 2 subfamily C member 9
2542	8.86e-01	5.62e-01	0.422	0.579462	0.2448162	898.51	SLC37A4	solute carrier family 37 member 4
84334	8.86e-01	5.62e-01	0.22	-0.579484	-0.1272921	382.59	COA8	cytochrome c oxidase assembly factor 8
105371308	8.86e-01	5.62e-01	0.721	0.579817	0.4180608	15.8	LOC105371308	uncharacterized LOC105371308
10966	8.86e-01	5.62e-01	0.429	-0.57958	-0.2484785	163.35	RAB40B	RAB40B, member RAS oncogene family
5605	8.86e-01	5.62e-01	0.364	0.58042	0.2112951	7996.62	MAP2K2	mitogen-activated protein kinase kinase 2
10781	8.86e-01	5.62e-01	0.238	0.579441	0.1376566	357.55	ZNF266	zinc finger protein 266
9141	8.86e-01	5.61e-01	0.21	0.580772	0.1216786	383.24	PDCD5	programmed cell death 5
6872	8.86e-01	5.62e-01	0.232	-0.579437	-0.1346455	451.1	TAF1	TATA-box binding protein associated factor 1
10287	8.86e-01	5.63e-01	0.794	-0.578972	-0.4599294	10.55	RGS19	regulator of G protein signaling 19
54546	8.86e-01	5.64e-01	0.452	-0.576787	-0.2609211	1922.88	RNF186	ring finger protein 186
2275	8.86e-01	5.64e-01	1.057	0.576992	0.6099492	10.68	FHL3	four and a half LIM domains 3
353500	8.86e-01	5.64e-01	0.447	-0.576952	-0.2576416	146.2	BMP8A	bone morphogenetic protein 8a
100132406	8.86e-01	5.63e-01	0.262	-0.577768	-0.1511292	201.88	NBPF10	NBPF member 10
9191	8.86e-01	5.64e-01	0.201	0.57685	0.1161455	653.95	DEDD	death effector domain containing
64225	8.86e-01	5.64e-01	0.143	0.576726	0.0827222	729.02	ATL2	atlastin GTPase 2
90957	8.86e-01	5.63e-01	0.42	0.577867	0.2429357	114.31	DHX57	DExH-box helicase 57
57337	8.86e-01	5.64e-01	0.26	0.577325	0.1503475	131.21	SENP7	SUMO specific peptidase 7
100505894	8.86e-01	5.64e-01	0.301	-0.577453	-0.1736794	61.58	TMEM161B-DT	TMEM161B divergent transcript
401428	8.86e-01	5.64e-01	0.701	0.576659	0.4040331	10.52	OR2A20P	olfactory receptor family 2 subfamily A member 20 pseudogene
3551	8.86e-01	5.63e-01	0.189	-0.578085	-0.1094003	537	IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta
2902	8.86e-01	5.63e-01	0.432	-0.578445	-0.2498611	20.57	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
219348	8.86e-01	5.63e-01	0.431	0.578314	0.2489694	24.73	PLAC9	placenta associated 9
81532	8.86e-01	5.63e-01	0.215	0.578171	0.1241151	824.71	MOB2	MOB kinase activator 2
55561	8.86e-01	5.63e-01	0.577	-0.578494	-0.3338416	3818.41	CDC42BPG	CDC42 binding protein kinase gamma
25906	8.86e-01	5.64e-01	0.236	-0.577417	-0.1361276	123.27	ANAPC15	anaphase promoting complex subunit 15
84441	8.86e-01	5.63e-01	0.387	0.57767	0.2237743	452.43	MAML2	mastermind like transcriptional coactivator 2
254013	8.86e-01	5.63e-01	0.247	-0.577939	-0.1425507	105.01	ETFBKMT	electron transfer flavoprotein subunit beta lysine methyltransferase
55812	8.86e-01	5.63e-01	0.301	0.578507	0.1742799	57.86	SPATA7	spermatogenesis associated 7
55466	8.86e-01	5.64e-01	0.273	0.576938	0.1574347	1310.64	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
57149	8.86e-01	5.63e-01	0.303	-0.577815	-0.1750117	244.86	LYRM1	LYR motif containing 1
79831	8.86e-01	5.63e-01	0.387	-0.578431	-0.2238688	61.04	KDM8	lysine demethylase 8
51136	8.86e-01	5.64e-01	0.338	0.576596	0.1948356	300.71	RNFT1	ring finger protein, transmembrane 1
56927	8.86e-01	5.64e-01	0.198	-0.57699	-0.1141499	2604.71	GPR108	G protein-coupled receptor 108
728441	8.86e-01	5.64e-01	0.465	-0.577199	-0.2682429	62.27	GGT2P	gamma-glutamyltransferase 2, pseudogene
9681	8.86e-01	5.63e-01	0.296	-0.578075	-0.1709627	375.25	DEPDC5	DEP domain containing 5, GATOR1 subcomplex subunit
5030	8.86e-01	5.64e-01	1.399	0.577636	0.8078309	10.78	P2RY4	pyrimidinergic receptor P2Y4
4901	8.86e-01	5.64e-01	0.281	0.576423	0.161842	51.86	NRL	neural retina leucine zipper
105376781	8.86e-01	5.64e-01	0.628	-0.576428	-0.3622631	12.16	LOC105376781	uncharacterized LOC105376781
8520	8.86e-01	5.65e-01	0.262	0.575448	0.1509572	406.41	HAT1	histone acetyltransferase 1
7879	8.86e-01	5.65e-01	0.172	0.575584	0.0987766	7516.64	RAB7A	RAB7A, member RAS oncogene family
79810	8.86e-01	5.65e-01	0.528	-0.575663	-0.3042191	61.09	PTCD2	pentatricopeptide repeat domain 2
10734	8.86e-01	5.65e-01	0.492	0.575487	0.2829426	70.19	STAG3	stromal antigen 3
23603	8.86e-01	5.65e-01	0.198	0.575507	0.1142343	2130.8	CORO1C	coronin 1C
90809	8.86e-01	5.65e-01	0.222	0.575467	0.1278332	1094.06	PIP4P1	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1
63874	8.86e-01	5.65e-01	0.204	0.57576	0.1172242	1075.52	ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B
9516	8.86e-01	5.65e-01	0.378	0.57592	0.2174603	4700.82	LITAF	lipopolysaccharide induced TNF factor
9738	8.86e-01	5.65e-01	0.335	0.575724	0.1930356	94.12	CCP110	centriolar coiled-coil protein 110
7031	8.86e-01	5.65e-01	0.997	-0.575647	-0.5738608	5044.47	TFF1	trefoil factor 1
1375	8.86e-01	5.65e-01	0.372	0.575492	0.2142634	242.58	CPT1B	carnitine palmitoyltransferase 1B
9456	8.86e-01	5.65e-01	0.41	-0.575047	-0.2360102	65.47	HOMER1	homer scaffold protein 1
401541	8.86e-01	5.65e-01	0.209	0.575037	0.1203102	103.35	CENPP	centromere protein P
650669	8.86e-01	5.65e-01	0.317	-0.575085	-0.1821541	172.5	GAS6-AS1	GAS6 antisense RNA 1
474343	8.86e-01	5.65e-01	0.252	-0.575208	-0.1450509	98.42	SPIN2B	spindlin family member 2B
84669	8.86e-01	5.65e-01	0.273	0.574906	0.1570538	893.56	USP32	ubiquitin specific peptidase 32
1025	8.86e-01	5.65e-01	0.171	0.574797	0.0982748	1602.82	CDK9	cyclin dependent kinase 9
283987	8.87e-01	5.66e-01	0.463	-0.574243	-0.2659326	1117.09	HID1	HID1 domain containing
28991	8.87e-01	5.66e-01	0.217	0.573929	0.1247688	396.25	COMMD5	COMM domain containing 5
2597	8.87e-01	5.66e-01	0.256	-0.573925	-0.1467916	40914.64	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
56241	8.87e-01	5.66e-01	0.376	-0.573912	-0.2156155	239.96	SUSD2	sushi domain containing 2
54841	8.87e-01	5.66e-01	0.371	-0.573727	-0.2129272	101.57	BIVM	basic, immunoglobulin-like variable motif containing
100500849	8.87e-01	5.67e-01	0.529	0.573147	0.3030669	21.23	MIR3916	microRNA 3916
10771	8.87e-01	5.67e-01	0.223	-0.573128	-0.1280933	746.32	ZMYND11	zinc finger MYND-type containing 11
120	8.87e-01	5.67e-01	0.299	0.573149	0.1715721	1382.86	ADD3	adducin 3
105370174	8.87e-01	5.66e-01	0.49	-0.573216	-0.2806215	14.59	LOC105370174	uncharacterized LOC105370174
645687	8.87e-01	5.67e-01	0.636	0.573103	0.3644718	57.5	LINC00520	long intergenic non-protein coding RNA 520
147798	8.87e-01	5.66e-01	0.176	-0.573246	-0.101028	5708.48	TMC4	transmembrane channel like 4
80115	8.87e-01	5.67e-01	0.493	0.573016	0.2826657	7704.02	BAIAP2L2	BAR/IMD domain containing adaptor protein 2 like 2
84524	8.87e-01	5.67e-01	0.332	-0.572288	-0.1897445	52.23	ZC3H8	zinc finger CCCH-type containing 8
55296	8.87e-01	5.67e-01	0.54	0.572214	0.3091339	45.13	TBC1D19	TBC1 domain family member 19
152503	8.87e-01	5.67e-01	0.188	-0.572208	-0.1078353	4965.04	SH3D19	SH3 domain containing 19
105376392	8.87e-01	5.67e-01	0.311	0.572363	0.1782558	199.37	LOC105376392	uncharacterized LOC105376392
105371064	8.87e-01	5.67e-01	0.576	0.572232	0.3297887	86.62	LOC105371064	uncharacterized LOC105371064
